sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,anchor_iso_week,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,daily_atr_at_anchor,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes,automatic_outcome_label,direction_guess,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_level_is_heuristic,max_favorable_pips,max_adverse_pips,time_to_100_pips_minutes,fast_reaction_100pips_15m,sl_20_hit,sl_40_hit,limitations
sample_096,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,MEDIUM,2026-02-19T23:30:00+00:00,2026-02-20T04:00:00+00:00,2026-02-20T01:00:00+00:00,M15,2026-02-20,2026-W08,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5004.27,True,HIGH,200.0014,charts/sample_096.svg,examples/sample_096.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-19T23:30:00+00:00,2026-02-20T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,DIRECTION_NOT_INFERRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_DIRECTION,UNKNOWN_DIRECTION,5004.27,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,,,,False,False,False,DIRECTION_NOT_INFERRED
sample_097,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-02-23T23:30:00+00:00,2026-02-24T04:00:00+00:00,2026-02-24T01:00:00+00:00,M15,2026-02-24,2026-W09,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,159.5764,charts/sample_097.svg,examples/sample_097.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-23T23:30:00+00:00,2026-02-24T04:00:00+00:00,ASIA_OPEN_CONTEXT,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_098,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-05T08:00:00+00:00,2026-03-05T12:30:00+00:00,2026-03-05T09:30:00+00:00,M15,2026-03-05,2026-W10,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5160.0,True,MID,141.9164,charts/sample_098.svg,examples/sample_098.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-05T08:00:00+00:00,2026-03-05T12:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,LONG,5160.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,206.1,222.1,85.0,False,True,True,
sample_099,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-05T12:45:00+00:00,2026-03-05T17:15:00+00:00,2026-03-05T14:15:00+00:00,M15,2026-03-05,2026-W10,2026-03,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,5171.53,True,MID,141.9164,charts/sample_099.svg,examples/sample_099.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-05T12:45:00+00:00,2026-03-05T17:15:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,5171.53,SWEEP_EXTREME,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,1110.8,0.0,15.0,True,False,False,
sample_100,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,MEDIUM,2026-03-29T23:30:00+00:00,2026-03-30T04:00:00+00:00,2026-03-30T01:00:00+00:00,M15,2026-03-30,2026-W14,2026-03,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4486.4,True,MID,182.38,charts/sample_100.svg,examples/sample_100.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-29T23:30:00+00:00,2026-03-30T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,DIRECTION_NOT_INFERRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_DIRECTION,UNKNOWN_DIRECTION,4486.4,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,,,,False,False,False,DIRECTION_NOT_INFERRED
sample_101,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-03-25T22:30:00+00:00,2026-03-26T03:00:00+00:00,2026-03-26T00:00:00+00:00,M15,2026-03-26,2026-W13,2026-03,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,175.0293,charts/sample_101.svg,examples/sample_101.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-25T22:30:00+00:00,2026-03-26T03:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_102,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,2026-04-06T11:00:00+00:00,M15,2026-04-06,2026-W15,2026-04,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4690.0,True,HIGH,203.7179,charts/sample_102.svg,examples/sample_102.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,SHORT,4690.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,129.2,166.1,231.0,False,True,True,
sample_103,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-04-06T13:30:00+00:00,2026-04-06T18:00:00+00:00,2026-04-06T15:00:00+00:00,M15,2026-04-06,2026-W15,2026-04,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4678.79,True,HIGH,203.7179,charts/sample_103.svg,examples/sample_103.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-06T13:30:00+00:00,2026-04-06T18:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,LONG,4678.79,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,186.9,269.5,120.0,False,True,True,
sample_104,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-05-05T10:00:00+00:00,2026-05-05T14:30:00+00:00,2026-05-05T11:30:00+00:00,M15,2026-05-05,2026-W19,2026-05,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4550.0,True,LOW,104.675,charts/sample_104.svg,examples/sample_104.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-05T10:00:00+00:00,2026-05-05T14:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4550.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,101.8,246.2,151.0,False,True,True,
sample_105,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-05-05T14:00:00+00:00,2026-05-05T18:30:00+00:00,2026-05-05T15:30:00+00:00,M15,2026-05-05,2026-W19,2026-05,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4574.31,True,LOW,104.675,charts/sample_105.svg,examples/sample_105.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-05T14:00:00+00:00,2026-05-05T18:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFE_GOOD_BUT_BE_REQUIRED,SHORT,4574.31,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,182.1,124.7,18.0,False,True,True,
sample_106,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-02-05T16:45:00+00:00,2026-02-05T21:15:00+00:00,2026-02-05T18:15:00+00:00,M15,2026-02-05,2026-W06,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4850.0,True,HIGH,255.4407,charts/sample_106.svg,examples/sample_106.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-05T16:45:00+00:00,2026-02-05T21:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,4850.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,363.5,569.1,0.0,True,True,True,
sample_107,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-06T03:30:00+00:00,2026-02-06T08:00:00+00:00,2026-02-06T05:00:00+00:00,M15,2026-02-06,2026-W06,2026-02,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4846.61,True,HIGH,268.2907,charts/sample_107.svg,examples/sample_107.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-06T03:30:00+00:00,2026-02-06T08:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_108,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-02-24T23:30:00+00:00,2026-02-25T04:00:00+00:00,2026-02-25T01:00:00+00:00,M15,2026-02-25,2026-W09,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,153.735,charts/sample_108.svg,examples/sample_108.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-24T23:30:00+00:00,2026-02-25T04:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_109,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-03-05T19:15:00+00:00,2026-03-05T23:45:00+00:00,2026-03-05T20:45:00+00:00,M15,2026-03-05,2026-W10,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5070.0,True,MID,141.9164,charts/sample_109.svg,examples/sample_109.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-05T19:15:00+00:00,2026-03-05T23:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,5070.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,142.2,248.0,47.0,False,True,True,
sample_110,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-06T06:15:00+00:00,2026-03-06T10:45:00+00:00,2026-03-06T07:45:00+00:00,M15,2026-03-06,2026-W10,2026-03,LONDON_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,5119.18,True,MID,140.82,charts/sample_110.svg,examples/sample_110.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-06T06:15:00+00:00,2026-03-06T10:45:00+00:00,LONDON_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5119.18,SWEEP_EXTREME,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,43.5,313.7,,False,True,True,
sample_111,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-03-30T23:30:00+00:00,2026-03-31T04:00:00+00:00,2026-03-31T01:00:00+00:00,M15,2026-03-31,2026-W14,2026-03,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,185.7493,charts/sample_111.svg,examples/sample_111.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-30T23:30:00+00:00,2026-03-31T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_112,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-04-06T17:30:00+00:00,2026-04-06T22:00:00+00:00,2026-04-06T19:00:00+00:00,M15,2026-04-06,2026-W15,2026-04,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4670.0,True,HIGH,203.7179,charts/sample_112.svg,examples/sample_112.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-06T17:30:00+00:00,2026-04-06T22:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4670.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,26.5,245.3,,False,True,True,
sample_113,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-04-07T01:30:00+00:00,2026-04-07T06:00:00+00:00,2026-04-07T03:00:00+00:00,M15,2026-04-07,2026-W15,2026-04,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4651.42,True,HIGH,206.2471,charts/sample_113.svg,examples/sample_113.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-07T01:30:00+00:00,2026-04-07T06:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,LONG,4651.42,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,129.9,351.9,63.0,False,True,True,
sample_114,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-05-05T19:00:00+00:00,2026-05-05T23:30:00+00:00,2026-05-05T20:30:00+00:00,M15,2026-05-05,2026-W19,2026-05,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4560.0,True,LOW,104.675,charts/sample_114.svg,examples/sample_114.html,REVIEWABLE_M1_M5,240,48,16,4,240,48,16,4,2026-05-05T19:00:00+00:00,2026-05-05T23:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4560.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,57.6,84.1,,False,True,True,
sample_115,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-05-06T00:00:00+00:00,2026-05-06T04:30:00+00:00,2026-05-06T01:30:00+00:00,M15,2026-05-06,2026-W19,2026-05,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4547.67,True,LOW,103.8243,charts/sample_115.svg,examples/sample_115.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-05-06T00:00:00+00:00,2026-05-06T04:30:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_116,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-06T07:30:00+00:00,2026-02-06T12:00:00+00:00,2026-02-06T09:00:00+00:00,M15,2026-02-06,2026-W06,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4850.0,True,HIGH,268.2907,charts/sample_116.svg,examples/sample_116.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-06T07:30:00+00:00,2026-02-06T12:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4850.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,329.4,203.7,25.0,False,True,True,
sample_117,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-08T23:45:00+00:00,2026-02-09T04:15:00+00:00,2026-02-09T01:15:00+00:00,M15,2026-02-09,2026-W07,2026-02,ASIA_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4965.15,True,HIGH,284.1436,charts/sample_117.svg,examples/sample_117.html,REVIEWABLE_M1_M5,196,40,14,4,196,40,14,4,2026-02-08T23:45:00+00:00,2026-02-09T04:15:00+00:00,ASIA_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,4965.15,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,822.4,0.0,0.0,True,False,False,
sample_118,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-02-25T23:30:00+00:00,2026-02-26T04:00:00+00:00,2026-02-26T01:00:00+00:00,M15,2026-02-26,2026-W09,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,141.8543,charts/sample_118.svg,examples/sample_118.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-25T23:30:00+00:00,2026-02-26T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_119,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-09T05:00:00+00:00,2026-03-09T09:30:00+00:00,2026-03-09T06:30:00+00:00,M15,2026-03-09,2026-W11,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5090.0,True,MID,143.3164,charts/sample_119.svg,examples/sample_119.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-09T05:00:00+00:00,2026-03-09T09:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5090.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,506.1,90.6,36.0,False,True,True,
sample_120,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-03-09T10:15:00+00:00,2026-03-09T14:45:00+00:00,2026-03-09T11:45:00+00:00,M15,2026-03-09,2026-W11,2026-03,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5132.61,True,MID,143.3164,charts/sample_120.svg,examples/sample_120.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-09T10:15:00+00:00,2026-03-09T14:45:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,5132.61,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,637.0,0.0,0.0,True,False,False,
sample_121,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-07T05:45:00+00:00,2026-04-07T10:15:00+00:00,2026-04-07T07:15:00+00:00,M15,2026-04-07,2026-W15,2026-04,LONDON_OPEN,ROUND_LEVEL,ROUND_LEVEL,HIGH,4650.0,True,HIGH,206.2471,charts/sample_121.svg,examples/sample_121.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-07T05:45:00+00:00,2026-04-07T10:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LONDON_OPEN_CONTEXT|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4650.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,269.0,151.7,71.0,False,True,True,
sample_122,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-04-07T10:30:00+00:00,2026-04-07T15:00:00+00:00,2026-04-07T12:00:00+00:00,M15,2026-04-07,2026-W15,2026-04,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4690.81,True,HIGH,206.2471,charts/sample_122.svg,examples/sample_122.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-07T10:30:00+00:00,2026-04-07T15:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,SHORT,4690.81,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,618.6,36.8,30.0,False,True,False,
